computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,85,fill,fimg16.jpg,0.984598758,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_085.wav,wc32v.3_20_085.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,86,fill,ftxt23.jpg,0.856434834,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_086.wav,wc32v.3_20_086.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,87,intf,prim07.jpg,0.856161772,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_087.wav,wc32v.3_20_087.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,88,trgt,trgt07.jpg,0.985937009,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_088.wav,wc32v.3_20_088.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,89,fill,fimg35.jpg,0.854316273,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_089.wav,wc32v.3_20_089.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,90,fill,fimg29.jpg,0.854577205,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_090.wav,wc32v.3_20_090.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,91,fill,ftxt04.jpg,0.854732085,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_091.wav,wc32v.3_20_091.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,92,ctrl,ctrl09.jpg,0.854207732,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_092.wav,wc32v.3_20_092.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,93,trgt,trgt09.jpg,1.494177689,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_093.wav,wc32v.3_20_093.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,94,fill,ftxt17.jpg,0.854533976,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_094.wav,wc32v.3_20_094.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,95,intf,prim06.jpg,0.855810337,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_095.wav,wc32v.3_20_095.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,96,trgt,trgt06.jpg,1.114132656,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_096.wav,wc32v.3_20_096.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,97,fill,ftxt16.jpg,0.854306943,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_097.wav,wc32v.3_20_097.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,98,fill,fimg05.jpg,0.85390668,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_098.wav,wc32v.3_20_098.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,99,ctrl,ctrl08.jpg,0.854368521,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_099.wav,wc32v.3_20_099.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,100,trgt,trgt08.jpg,0.854914645,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_100.wav,wc32v.3_20_100.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,101,fill,ftxt07.jpg,0.854134335,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_101.wav,wc32v.3_20_101.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,102,fill,ftxt22.jpg,0.854213641,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_102.wav,wc32v.3_20_102.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,103,intf,prim25.jpg,0.855085697,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_103.wav,wc32v.3_20_103.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,104,trgt,trgt25.jpg,0.855073257,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_104.wav,wc32v.3_20_104.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,105,fill,ftxt20.jpg,0.853236155,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_105.wav,wc32v.3_20_105.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,106,fill,ftxt12.jpg,0.854483282,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_106.wav,wc32v.3_20_106.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,107,ctrl,ctrl26.jpg,0.853944312,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_107.wav,wc32v.3_20_107.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,108,trgt,trgt26.jpg,0.85466242,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_108.wav,wc32v.3_20_108.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,109,fill,fimg28.jpg,0.854016154,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_109.wav,wc32v.3_20_109.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,110,fill,ftxt14.jpg,0.854686368,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_110.wav,wc32v.3_20_110.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,111,intf,prim01.jpg,0.85487297,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_111.wav,wc32v.3_20_111.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,112,trgt,trgt01.jpg,0.984881772,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_112.wav,wc32v.3_20_112.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,113,fill,fimg22.jpg,0.984392251,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_113.wav,wc32v.3_20_113.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,114,fill,ftxt01.jpg,0.853902015,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_114.wav,wc32v.3_20_114.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,115,fill,ftxt15.jpg,0.854648425,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_115.wav,wc32v.3_20_115.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,116,ctrl,ctrl40.jpg,0.854487636,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_116.wav,wc32v.3_20_116.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,117,trgt,trgt40.jpg,0.854532421,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_117.wav,wc32v.3_20_117.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,118,fill,fimg11.jpg,0.854645004,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_118.wav,wc32v.3_20_118.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,119,intf,prim24.jpg,0.854012733,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_119.wav,wc32v.3_20_119.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,120,trgt,trgt24.jpg,1.494976037,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_120.wav,wc32v.3_20_120.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,121,fill,fimg17.jpg,1.244823801,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_121.wav,wc32v.3_20_121.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,122,ctrl,ctrl12.jpg,0.854595555,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_122.wav,wc32v.3_20_122.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,123,trgt,trgt12.jpg,1.883189909,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_123.wav,wc32v.3_20_123.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,124,fill,fimg09.jpg,0.855082587,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_124.wav,wc32v.3_20_124.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,125,fill,fimg34.jpg,0.854188761,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_125.wav,wc32v.3_20_125.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,126,fill,ftxt08.jpg,0.854141488,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_126.wav,wc32v.3_20_126.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,127,intf,prim13.jpg,0.853811824,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_127.wav,wc32v.3_20_127.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,128,trgt,trgt13.jpg,0.854498521,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_128.wav,wc32v.3_20_128.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,129,fill,fimg13.jpg,0.854300722,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_129.wav,wc32v.3_20_129.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,130,fill,fimg04.jpg,0.854280507,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_130.wav,wc32v.3_20_130.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,131,ctrl,ctrl15.jpg,0.854033259,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_131.wav,wc32v.3_20_131.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,132,trgt,trgt15.jpg,0.853724432,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_132.wav,wc32v.3_20_132.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,133,fill,ftxt28.jpg,0.853085007,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_133.wav,wc32v.3_20_133.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,134,fill,fimg02.jpg,0.984177658,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_134.wav,wc32v.3_20_134.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,135,intf,prim27.jpg,0.853422135,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_135.wav,wc32v.3_20_135.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,136,trgt,trgt27.jpg,0.855056774,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_136.wav,wc32v.3_20_136.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,137,fill,ftxt32.jpg,0.854389048,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_137.wav,wc32v.3_20_137.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,138,fill,fimg06.jpg,0.854565698,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_138.wav,wc32v.3_20_138.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,139,ctrl,ctrl05.jpg,0.854130914,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_139.wav,wc32v.3_20_139.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,140,trgt,trgt05.jpg,0.855424692,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_140.wav,wc32v.3_20_140.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,141,fill,ftxt19.jpg,0.854840315,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_141.wav,wc32v.3_20_141.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,142,fill,ftxt27.jpg,0.85504309,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_142.wav,wc32v.3_20_142.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,143,intf,prim14.jpg,0.85445156,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_143.wav,wc32v.3_20_143.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,144,trgt,trgt14.jpg,0.854139933,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_144.wav,wc32v.3_20_144.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,145,fill,fimg36.jpg,0.854729597,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_145.wav,wc32v.3_20_145.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,146,fill,fimg15.jpg,0.85500919,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_146.wav,wc32v.3_20_146.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,147,ctrl,ctrl28.jpg,0.85453522,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_147.wav,wc32v.3_20_147.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,148,trgt,trgt28.jpg,0.855223161,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_148.wav,wc32v.3_20_148.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,149,fill,fimg19.jpg,0.853572039,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_149.wav,wc32v.3_20_149.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,150,fill,fimg37.jpg,0.854113187,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_150.wav,wc32v.3_20_150.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,151,intf,prim10.jpg,0.854152373,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_151.wav,wc32v.3_20_151.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,152,trgt,trgt10.jpg,0.854765052,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_152.wav,wc32v.3_20_152.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,153,fill,fimg20.jpg,0.853870293,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_153.wav,wc32v.3_20_153.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,154,fill,ftxt02.jpg,0.853565508,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_154.wav,wc32v.3_20_154.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,155,fill,ftxt37.jpg,0.854088929,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_155.wav,wc32v.3_20_155.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,156,ctrl,ctrl30.jpg,0.854036369,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_156.wav,wc32v.3_20_156.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,157,trgt,trgt30.jpg,0.854807659,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_157.wav,wc32v.3_20_157.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,158,fill,ftxt40.jpg,0.854066536,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_158.wav,wc32v.3_20_158.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,159,intf,prim39.jpg,0.853671872,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_159.wav,wc32v.3_20_159.wav,,,,
LCNL-279-1-PC,7/6/2018 16:50,wc32v.3,A1a,20,160,trgt,trgt39.jpg,0.85271118,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_160.wav,wc32v.3_20_160.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,p01,prac,prac01.gif,0.854663353,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_p01.wav,wc32v.3_21_p01.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,p02,prac,prac02.jpg,3.03388858,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_p02.wav,wc32v.3_21_p02.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,p03,prac,prac03.gif,0.983300626,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_p03.wav,wc32v.3_21_p03.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,p04,prac,prac04.jpg,0.853655389,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_p04.wav,wc32v.3_21_p04.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,1,fill,fimg38.jpg,0.854794597,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_001.wav,wc32v.3_21_001.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,2,ctrl,ctrl31.jpg,0.854279263,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_002.wav,wc32v.3_21_002.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,3,trgt,trgt31.jpg,0.855437132,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_003.wav,wc32v.3_21_003.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,4,fill,ftxt03.jpg,0.854633808,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_004.wav,wc32v.3_21_004.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,5,fill,ftxt31.jpg,0.855483472,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_005.wav,wc32v.3_21_005.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,6,fill,fimg40.jpg,0.853608738,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_006.wav,wc32v.3_21_006.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,7,intf,prim34.jpg,0.855986366,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_007.wav,wc32v.3_21_007.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,8,trgt,trgt34.jpg,0.856168925,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_008.wav,wc32v.3_21_008.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,9,fill,fimg27.jpg,0.855726055,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_009.wav,wc32v.3_21_009.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,10,ctrl,ctrl23.jpg,0.855548161,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_010.wav,wc32v.3_21_010.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,11,trgt,trgt23.jpg,0.855772084,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_011.wav,wc32v.3_21_011.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,12,fill,ftxt06.jpg,0.855264525,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_012.wav,wc32v.3_21_012.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,13,fill,ftxt30.jpg,0.845042126,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_013.wav,wc32v.3_21_013.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,14,fill,ftxt11.jpg,0.855032827,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_014.wav,wc32v.3_21_014.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,15,intf,prim35.jpg,0.854749813,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_015.wav,wc32v.3_21_015.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,16,trgt,trgt35.jpg,0.854128115,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_016.wav,wc32v.3_21_016.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,17,fill,fimg31.jpg,0.853435509,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_017.wav,wc32v.3_21_017.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,18,fill,fimg14.jpg,0.854430722,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_018.wav,wc32v.3_21_018.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,19,ctrl,ctrl17.jpg,0.854897229,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_019.wav,wc32v.3_21_019.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,20,trgt,trgt17.jpg,0.855450194,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_020.wav,wc32v.3_21_020.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,21,fill,fimg07.jpg,0.854521535,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_021.wav,wc32v.3_21_021.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,22,fill,fimg23.jpg,0.854884477,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_022.wav,wc32v.3_21_022.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,23,intf,prim33.jpg,0.855587347,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_023.wav,wc32v.3_21_023.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,24,trgt,trgt33.jpg,0.854991463,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_024.wav,wc32v.3_21_024.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,25,fill,ftxt21.jpg,0.854944501,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_025.wav,wc32v.3_21_025.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,26,ctrl,ctrl29.jpg,0.853019074,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_026.wav,wc32v.3_21_026.wav,,,,
LCNL-279-1-PC,7/9/2018 14:15,wc32v.3,A1a,21,27,trgt,trgt29.jpg,0.856369834,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_027.wav,wc32v.3_21_027.wav,,,,
