computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,120,intf,trgt24.jpg,1.49497603712,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_120.wav,wc32v.3_20_120.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,123,ctrl,trgt12.jpg,1.88318990853,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_123.wav,wc32v.3_20_123.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,128,intf,trgt13.jpg,0.854498521175,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_128.wav,wc32v.3_20_128.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,132,ctrl,trgt15.jpg,0.853724431561,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_132.wav,wc32v.3_20_132.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,136,intf,trgt27.jpg,0.855056773828,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_136.wav,wc32v.3_20_136.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,140,ctrl,trgt05.jpg,0.855424691872,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_140.wav,wc32v.3_20_140.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,144,intf,trgt14.jpg,0.854139933258,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_144.wav,wc32v.3_20_144.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,148,ctrl,trgt28.jpg,0.855223161109,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_148.wav,wc32v.3_20_148.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,152,intf,trgt10.jpg,0.854765051829,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_152.wav,wc32v.3_20_152.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,157,ctrl,trgt30.jpg,0.854807659413,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_157.wav,wc32v.3_20_157.wav,,,,,
LCNL-279-1-PC,2018-07-06 16:50,wc32v.3,A1a,20,160,intf,trgt39.jpg,0.85271117967,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P20/wc32v.3_20_160.wav,wc32v.3_20_160.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,003,ctrl,trgt31.jpg,0.855437132053,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_003.wav,wc32v.3_21_003.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,008,intf,trgt34.jpg,0.856168925081,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_008.wav,wc32v.3_21_008.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,011,ctrl,trgt23.jpg,0.855772083643,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_011.wav,wc32v.3_21_011.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,016,intf,trgt35.jpg,0.8541281151,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_016.wav,wc32v.3_21_016.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,020,ctrl,trgt17.jpg,0.85545019423,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_020.wav,wc32v.3_21_020.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,024,intf,trgt33.jpg,0.854991462943,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_024.wav,wc32v.3_21_024.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,027,ctrl,trgt29.jpg,0.856369833829,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_027.wav,wc32v.3_21_027.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,032,intf,trgt18.jpg,0.854920864967,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_032.wav,wc32v.3_21_032.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,035,ctrl,trgt04.jpg,0.984576676553,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_035.wav,wc32v.3_21_035.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,040,intf,trgt22.jpg,0.853613714036,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_040.wav,wc32v.3_21_040.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,045,ctrl,trgt20.jpg,0.855070458015,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_045.wav,wc32v.3_21_045.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,048,intf,trgt32.jpg,0.856420838553,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_048.wav,wc32v.3_21_048.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,051,ctrl,trgt21.jpg,0.855932250811,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_051.wav,wc32v.3_21_051.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,056,intf,trgt19.jpg,0.85566105512,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_056.wav,wc32v.3_21_056.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,061,ctrl,trgt38.jpg,0.985697535903,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_061.wav,wc32v.3_21_061.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,064,intf,trgt36.jpg,0.855263902649,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_064.wav,wc32v.3_21_064.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,067,ctrl,trgt11.jpg,3.03390101977,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_067.wav,wc32v.3_21_067.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,072,intf,trgt16.jpg,0.984648518544,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_072.wav,wc32v.3_21_072.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,076,ctrl,trgt02.jpg,0.985940430243,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_076.wav,wc32v.3_21_076.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,080,intf,trgt37.jpg,0.856231125933,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_080.wav,wc32v.3_21_080.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,083,ctrl,trgt03.jpg,0.855399189534,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_083.wav,wc32v.3_21_083.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,088,intf,trgt07.jpg,0.855385194317,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_088.wav,wc32v.3_21_088.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,093,ctrl,trgt09.jpg,1.24495286729,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_093.wav,wc32v.3_21_093.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,096,intf,trgt06.jpg,0.854077732412,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_096.wav,wc32v.3_21_096.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,100,ctrl,trgt08.jpg,0.855057395838,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_100.wav,wc32v.3_21_100.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,104,intf,trgt25.jpg,0.854072445352,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_104.wav,wc32v.3_21_104.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,108,ctrl,trgt26.jpg,0.854683568719,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_108.wav,wc32v.3_21_108.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,112,intf,trgt01.jpg,0.854935482162,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_112.wav,wc32v.3_21_112.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,117,ctrl,trgt40.jpg,0.854693520832,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_117.wav,wc32v.3_21_117.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,120,intf,trgt24.jpg,0.984606221947,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_120.wav,wc32v.3_21_120.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,123,ctrl,trgt12.jpg,0.98481117374,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_123.wav,wc32v.3_21_123.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,128,intf,trgt13.jpg,0.985029187769,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_128.wav,wc32v.3_21_128.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,132,ctrl,trgt15.jpg,0.843205645349,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_132.wav,wc32v.3_21_132.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,136,intf,trgt27.jpg,0.845376455126,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_136.wav,wc32v.3_21_136.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,140,ctrl,trgt05.jpg,0.854549525876,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_140.wav,wc32v.3_21_140.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,144,intf,trgt14.jpg,0.855261414649,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_144.wav,wc32v.3_21_144.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,148,ctrl,trgt28.jpg,0.854685745743,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_148.wav,wc32v.3_21_148.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,152,intf,trgt10.jpg,0.853932182409,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_152.wav,wc32v.3_21_152.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,157,ctrl,trgt30.jpg,0.855156606197,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_157.wav,wc32v.3_21_157.wav,,,,,
LCNL-279-1-PC,2018-07-09 14:15,wc32v.3,A1a,21,160,intf,trgt39.jpg,0.843761098967,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P21/wc32v.3_21_160.wav,wc32v.3_21_160.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,003,ctrl,trgt31.jpg,0.985017058603,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_003.wav,wc32v.3_22_003.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,008,intf,trgt34.jpg,0.853473762097,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_008.wav,wc32v.3_22_008.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,011,ctrl,trgt23.jpg,3.03357944142,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_011.wav,wc32v.3_22_011.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,016,intf,trgt35.jpg,0.855076367082,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_016.wav,wc32v.3_22_016.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,020,ctrl,trgt17.jpg,0.854085818504,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_020.wav,wc32v.3_22_020.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,024,intf,trgt33.jpg,0.854751367634,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_024.wav,wc32v.3_22_024.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,027,ctrl,trgt29.jpg,0.854028282734,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_027.wav,wc32v.3_22_027.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,032,intf,trgt18.jpg,0.984807130694,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_032.wav,wc32v.3_22_032.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,035,ctrl,trgt04.jpg,0.854301655479,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_035.wav,wc32v.3_22_035.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,040,intf,trgt22.jpg,0.854380961554,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_040.wav,wc32v.3_22_040.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,045,ctrl,trgt20.jpg,0.855148520134,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_045.wav,wc32v.3_22_045.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,048,intf,trgt32.jpg,0.854128737107,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_048.wav,wc32v.3_22_048.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,051,ctrl,trgt21.jpg,0.853281561506,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_051.wav,wc32v.3_22_051.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,056,intf,trgt19.jpg,0.856872727734,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_056.wav,wc32v.3_22_056.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,061,ctrl,trgt38.jpg,0.855386749364,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_061.wav,wc32v.3_22_061.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,064,intf,trgt36.jpg,0.854591200408,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_064.wav,wc32v.3_22_064.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,067,ctrl,trgt11.jpg,3.03427733497,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_067.wav,wc32v.3_22_067.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,072,intf,trgt16.jpg,0.853644503502,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_072.wav,wc32v.3_22_072.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,076,ctrl,trgt02.jpg,1.11373363731,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_076.wav,wc32v.3_22_076.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,080,intf,trgt37.jpg,0.855644571874,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_080.wav,wc32v.3_22_080.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,083,ctrl,trgt03.jpg,0.855134213914,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_083.wav,wc32v.3_22_083.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,088,intf,trgt07.jpg,1.11620021209,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_088.wav,wc32v.3_22_088.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,093,ctrl,trgt09.jpg,0.855037802586,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_093.wav,wc32v.3_22_093.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,096,intf,trgt06.jpg,3.03425214363,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_096.wav,wc32v.3_22_096.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,100,ctrl,trgt08.jpg,0.854304454511,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_100.wav,wc32v.3_22_100.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,104,intf,trgt25.jpg,0.854255937843,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_104.wav,wc32v.3_22_104.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,108,ctrl,trgt26.jpg,0.854664908478,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_108.wav,wc32v.3_22_108.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,112,intf,trgt01.jpg,0.854507851345,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_112.wav,wc32v.3_22_112.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,117,ctrl,trgt40.jpg,0.854422636144,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_117.wav,wc32v.3_22_117.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,120,intf,trgt24.jpg,1.11475062125,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_120.wav,wc32v.3_22_120.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,123,ctrl,trgt12.jpg,3.03397130674,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_123.wav,wc32v.3_22_123.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,128,intf,trgt13.jpg,0.984936819458,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_128.wav,wc32v.3_22_128.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,132,ctrl,trgt15.jpg,1.11514062061,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_132.wav,wc32v.3_22_132.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,136,intf,trgt27.jpg,1.11447631549,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_136.wav,wc32v.3_22_136.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,140,ctrl,trgt05.jpg,0.855347873806,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_140.wav,wc32v.3_22_140.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,144,intf,trgt14.jpg,0.855067658983,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_144.wav,wc32v.3_22_144.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,148,ctrl,trgt28.jpg,0.854384382593,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_148.wav,wc32v.3_22_148.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,152,intf,trgt10.jpg,0.854109454888,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_152.wav,wc32v.3_22_152.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,157,ctrl,trgt30.jpg,0.85475541068,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_157.wav,wc32v.3_22_157.wav,,,,,
LCNL-279-1-PC,2018-07-10 10:04,wc32v.3,A1a,22,160,intf,trgt39.jpg,0.854662420391,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P22/wc32v.3_22_160.wav,wc32v.3_22_160.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,003,ctrl,trgt31.jpg,0.854631320038,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_003.wav,wc32v.3_23_003.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,008,intf,trgt34.jpg,0.853685556026,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_008.wav,wc32v.3_23_008.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,011,ctrl,trgt23.jpg,0.843084042706,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_011.wav,wc32v.3_23_011.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,016,intf,trgt35.jpg,0.856370144861,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_016.wav,wc32v.3_23_016.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,020,ctrl,trgt17.jpg,0.856376053928,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_020.wav,wc32v.3_23_020.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,024,intf,trgt33.jpg,0.856437010737,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_024.wav,wc32v.3_23_024.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,027,ctrl,trgt29.jpg,0.844738274394,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_027.wav,wc32v.3_23_027.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,032,intf,trgt18.jpg,0.974994635198,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_032.wav,wc32v.3_23_032.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,035,ctrl,trgt04.jpg,0.845411598613,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_035.wav,wc32v.3_23_035.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,040,intf,trgt22.jpg,0.856246987113,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_040.wav,wc32v.3_23_040.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,045,ctrl,trgt20.jpg,0.855335122661,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_045.wav,wc32v.3_23_045.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,048,intf,trgt32.jpg,0.856175767188,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_048.wav,wc32v.3_23_048.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,051,ctrl,trgt21.jpg,0.855886844208,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_051.wav,wc32v.3_23_051.wav,,,,,
LCNL-279-1-PC,2018-07-10 17:45,wc32v.3,A1a,23,056,intf,trgt19.jpg,0.973959924001,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P23/wc32v.3_23_056.wav,wc32v.3_23_056.wav,,,,,
